docdb_family_id,application_number,appln_auth,auth_family,priority_auth,appln_filing_year,appln_nr_epodoc,appln_nr_original,docdb_family_size,receiving_office,nb_applicants_x,nb_inventors_x,granted,main_ipc_group,sector,field,nb_applicants_y,nb_inventors_y,person_ctry_code,person_name,person_id,doc_std_name_id,psn_sector,applt_seq_nr,invt_seq_nr,role
53373417,WO2015061736W ,WO,"AU, CA, CN, EP, HK, JP, KR, US, WO",US,2015,"WO2015EP61736, EP20150727920, KR20157020940, CN20158001435, JP20160524850, AU20150265954, CA20152950021, US201515309381, JP20170088293, CN201710794457, KR20187007061, HK20180110219, US202016892763, KR20217010677, KR20227015470","EP2015/061736, 15727920, 1020157020940, 2015800014350, 2016524850, 2015265954, 2950021, 15309381, 2017088293, 201710794457, 1020187007061, 18110219, 16892763, 1020217010677, 1020227015470",15,EP,1,3,N,A61F   2,Instruments,Medical technology,1,3,  ,ROSALES ANTONIO,50785701,3691633,INDIVIDUAL,0,2,Inventor
53373417,WO2015061736W ,WO,"AU, CA, CN, EP, HK, JP, KR, US, WO",US,2015,"WO2015EP61736, EP20150727920, KR20157020940, CN20158001435, JP20160524850, AU20150265954, CA20152950021, US201515309381, JP20170088293, CN201710794457, KR20187007061, HK20180110219, US202016892763, KR20217010677, KR20227015470","EP2015/061736, 15727920, 1020157020940, 2015800014350, 2016524850, 2015265954, 2950021, 15309381, 2017088293, 201710794457, 1020187007061, 18110219, 16892763, 1020217010677, 1020227015470",15,EP,1,3,N,A61F   2,Instruments,Medical technology,1,3,SE,NOVAHEP AB,52580467,980976,COMPANY,1,0,Applicant
53373417,WO2015061736W ,WO,"AU, CA, CN, EP, HK, JP, KR, US, WO",US,2015,"WO2015EP61736, EP20150727920, KR20157020940, CN20158001435, JP20160524850, AU20150265954, CA20152950021, US201515309381, JP20170088293, CN201710794457, KR20187007061, HK20180110219, US202016892763, KR20217010677, KR20227015470","EP2015/061736, 15727920, 1020157020940, 2015800014350, 2016524850, 2015265954, 2950021, 15309381, 2017088293, 201710794457, 1020187007061, 18110219, 16892763, 1020217010677, 1020227015470",15,EP,1,3,N,A61F   2,Instruments,Medical technology,1,3,SE,"Sumitran-Holgersson, Suchitra",54693332,23154904,,0,3,Inventor
53373417,WO2015061736W ,WO,"AU, CA, CN, EP, HK, JP, KR, US, WO",US,2015,"WO2015EP61736, EP20150727920, KR20157020940, CN20158001435, JP20160524850, AU20150265954, CA20152950021, US201515309381, JP20170088293, CN201710794457, KR20187007061, HK20180110219, US202016892763, KR20217010677, KR20227015470","EP2015/061736, 15727920, 1020157020940, 2015800014350, 2016524850, 2015265954, 2950021, 15309381, 2017088293, 201710794457, 1020187007061, 18110219, 16892763, 1020217010677, 1020227015470",15,EP,1,3,N,A61F   2,Instruments,Medical technology,1,3,  ,HISDAL JONNY,53757182,23154904,,0,3,Inventor
53373417,WO2015061736W ,WO,"AU, CA, CN, EP, HK, JP, KR, US, WO",US,2015,"WO2015EP61736, EP20150727920, KR20157020940, CN20158001435, JP20160524850, AU20150265954, CA20152950021, US201515309381, JP20170088293, CN201710794457, KR20187007061, HK20180110219, US202016892763, KR20217010677, KR20227015470","EP2015/061736, 15727920, 1020157020940, 2015800014350, 2016524850, 2015265954, 2950021, 15309381, 2017088293, 201710794457, 1020187007061, 18110219, 16892763, 1020217010677, 1020227015470",15,EP,1,3,N,A61F   2,Instruments,Medical technology,1,3,  ,"Rosales, Antonio",53878163,3691633,,0,2,Inventor
53373417,WO2015061736W ,WO,"AU, CA, CN, EP, HK, JP, KR, US, WO",US,2015,"WO2015EP61736, EP20150727920, KR20157020940, CN20158001435, JP20160524850, AU20150265954, CA20152950021, US201515309381, JP20170088293, CN201710794457, KR20187007061, HK20180110219, US202016892763, KR20217010677, KR20227015470","EP2015/061736, 15727920, 1020157020940, 2015800014350, 2016524850, 2015265954, 2950021, 15309381, 2017088293, 201710794457, 1020187007061, 18110219, 16892763, 1020217010677, 1020227015470",15,EP,1,3,N,A61F   2,Instruments,Medical technology,1,3,NO,"Hisdal, Jonny",54783685,3691633,,0,2,Inventor
53373417,WO2015061736W ,WO,"AU, CA, CN, EP, HK, JP, KR, US, WO",US,2015,"WO2015EP61736, EP20150727920, KR20157020940, CN20158001435, JP20160524850, AU20150265954, CA20152950021, US201515309381, JP20170088293, CN201710794457, KR20187007061, HK20180110219, US202016892763, KR20217010677, KR20227015470","EP2015/061736, 15727920, 1020157020940, 2015800014350, 2016524850, 2015265954, 2950021, 15309381, 2017088293, 201710794457, 1020187007061, 18110219, 16892763, 1020217010677, 1020227015470",15,EP,1,3,N,A61F   2,Instruments,Medical technology,1,3,  ,ANTONIO ROSALES,58166591,25039790,,0,2,Inventor
53373417,WO2015061736W ,WO,"AU, CA, CN, EP, HK, JP, KR, US, WO",US,2015,"WO2015EP61736, EP20150727920, KR20157020940, CN20158001435, JP20160524850, AU20150265954, CA20152950021, US201515309381, JP20170088293, CN201710794457, KR20187007061, HK20180110219, US202016892763, KR20217010677, KR20227015470","EP2015/061736, 15727920, 1020157020940, 2015800014350, 2016524850, 2015265954, 2950021, 15309381, 2017088293, 201710794457, 1020187007061, 18110219, 16892763, 1020217010677, 1020227015470",15,EP,1,3,N,A61F   2,Instruments,Medical technology,1,3,  ,ROSALES ANTONIO,59902769,3691633,,0,2,Inventor
53373417,WO2015061736W ,WO,"AU, CA, CN, EP, HK, JP, KR, US, WO",US,2015,"WO2015EP61736, EP20150727920, KR20157020940, CN20158001435, JP20160524850, AU20150265954, CA20152950021, US201515309381, JP20170088293, CN201710794457, KR20187007061, HK20180110219, US202016892763, KR20217010677, KR20227015470","EP2015/061736, 15727920, 1020157020940, 2015800014350, 2016524850, 2015265954, 2950021, 15309381, 2017088293, 201710794457, 1020187007061, 18110219, 16892763, 1020217010677, 1020227015470",15,EP,1,3,N,A61F   2,Instruments,Medical technology,1,3,  ,SUMITRAN HOLGERSSON SUCHITRA,60318099,23147761,,0,1,Inventor
53373417,WO2015061736W ,WO,"AU, CA, CN, EP, HK, JP, KR, US, WO",US,2015,"WO2015EP61736, EP20150727920, KR20157020940, CN20158001435, JP20160524850, AU20150265954, CA20152950021, US201515309381, JP20170088293, CN201710794457, KR20187007061, HK20180110219, US202016892763, KR20217010677, KR20227015470","EP2015/061736, 15727920, 1020157020940, 2015800014350, 2016524850, 2015265954, 2950021, 15309381, 2017088293, 201710794457, 1020187007061, 18110219, 16892763, 1020217010677, 1020227015470",15,EP,1,3,N,A61F   2,Instruments,Medical technology,1,3,  ,ROSALES ANTONIO,60019061,3691633,,0,2,Inventor
53373417,WO2015061736W ,WO,"AU, CA, CN, EP, HK, JP, KR, US, WO",US,2015,"WO2015EP61736, EP20150727920, KR20157020940, CN20158001435, JP20160524850, AU20150265954, CA20152950021, US201515309381, JP20170088293, CN201710794457, KR20187007061, HK20180110219, US202016892763, KR20217010677, KR20227015470","EP2015/061736, 15727920, 1020157020940, 2015800014350, 2016524850, 2015265954, 2950021, 15309381, 2017088293, 201710794457, 1020187007061, 18110219, 16892763, 1020217010677, 1020227015470",15,EP,1,3,N,A61F   2,Instruments,Medical technology,1,3,  ,SUCHITRA SUMITRAN-HOLGERSSON,63301670,24105959,,0,1,Inventor
53373417,WO2015061736W ,WO,"AU, CA, CN, EP, HK, JP, KR, US, WO",US,2015,"WO2015EP61736, EP20150727920, KR20157020940, CN20158001435, JP20160524850, AU20150265954, CA20152950021, US201515309381, JP20170088293, CN201710794457, KR20187007061, HK20180110219, US202016892763, KR20217010677, KR20227015470","EP2015/061736, 15727920, 1020157020940, 2015800014350, 2016524850, 2015265954, 2950021, 15309381, 2017088293, 201710794457, 1020187007061, 18110219, 16892763, 1020217010677, 1020227015470",15,EP,1,3,N,A61F   2,Instruments,Medical technology,1,3,  ,HISDAL JONNY,60152495,23154904,,0,3,Inventor
53373417,WO2015061736W ,WO,"AU, CA, CN, EP, HK, JP, KR, US, WO",US,2015,"WO2015EP61736, EP20150727920, KR20157020940, CN20158001435, JP20160524850, AU20150265954, CA20152950021, US201515309381, JP20170088293, CN201710794457, KR20187007061, HK20180110219, US202016892763, KR20217010677, KR20227015470","EP2015/061736, 15727920, 1020157020940, 2015800014350, 2016524850, 2015265954, 2950021, 15309381, 2017088293, 201710794457, 1020187007061, 18110219, 16892763, 1020217010677, 1020227015470",15,EP,1,3,N,A61F   2,Instruments,Medical technology,1,3,  ,SUMITRAN-HOLGERSSON SUCHITRA,60217638,826473,,0,1,Inventor
53373417,WO2015061736W ,WO,"AU, CA, CN, EP, HK, JP, KR, US, WO",US,2015,"WO2015EP61736, EP20150727920, KR20157020940, CN20158001435, JP20160524850, AU20150265954, CA20152950021, US201515309381, JP20170088293, CN201710794457, KR20187007061, HK20180110219, US202016892763, KR20217010677, KR20227015470","EP2015/061736, 15727920, 1020157020940, 2015800014350, 2016524850, 2015265954, 2950021, 15309381, 2017088293, 201710794457, 1020187007061, 18110219, 16892763, 1020217010677, 1020227015470",15,EP,1,3,N,A61F   2,Instruments,Medical technology,1,3,  ,HISDAL JONNY,60489110,23154904,,0,3,Inventor
53373417,WO2015061736W ,WO,"AU, CA, CN, EP, HK, JP, KR, US, WO",US,2015,"WO2015EP61736, EP20150727920, KR20157020940, CN20158001435, JP20160524850, AU20150265954, CA20152950021, US201515309381, JP20170088293, CN201710794457, KR20187007061, HK20180110219, US202016892763, KR20217010677, KR20227015470","EP2015/061736, 15727920, 1020157020940, 2015800014350, 2016524850, 2015265954, 2950021, 15309381, 2017088293, 201710794457, 1020187007061, 18110219, 16892763, 1020217010677, 1020227015470",15,EP,1,3,N,A61F   2,Instruments,Medical technology,1,3,  ,JONNY HISDAL,62340105,25168829,,0,3,Inventor
53373417,WO2015061736W ,WO,"AU, CA, CN, EP, HK, JP, KR, US, WO",US,2015,"WO2015EP61736, EP20150727920, KR20157020940, CN20158001435, JP20160524850, AU20150265954, CA20152950021, US201515309381, JP20170088293, CN201710794457, KR20187007061, HK20180110219, US202016892763, KR20217010677, KR20227015470","EP2015/061736, 15727920, 1020157020940, 2015800014350, 2016524850, 2015265954, 2950021, 15309381, 2017088293, 201710794457, 1020187007061, 18110219, 16892763, 1020217010677, 1020227015470",15,EP,1,3,N,A61F   2,Instruments,Medical technology,1,3,SE,NOVAHEP AB,64786845,980976,COMPANY,1,0,Applicant
53373417,WO2015061736W ,WO,"AU, CA, CN, EP, HK, JP, KR, US, WO",US,2015,"WO2015EP61736, EP20150727920, KR20157020940, CN20158001435, JP20160524850, AU20150265954, CA20152950021, US201515309381, JP20170088293, CN201710794457, KR20187007061, HK20180110219, US202016892763, KR20217010677, KR20227015470","EP2015/061736, 15727920, 1020157020940, 2015800014350, 2016524850, 2015265954, 2950021, 15309381, 2017088293, 201710794457, 1020187007061, 18110219, 16892763, 1020217010677, 1020227015470",15,EP,1,3,N,A61F   2,Instruments,Medical technology,1,3,SE,VERIGRAFT AB,64798630,25527834,COMPANY,1,0,Applicant
53373417,WO2015061736W ,WO,"AU, CA, CN, EP, HK, JP, KR, US, WO",US,2015,"WO2015EP61736, EP20150727920, KR20157020940, CN20158001435, JP20160524850, AU20150265954, CA20152950021, US201515309381, JP20170088293, CN201710794457, KR20187007061, HK20180110219, US202016892763, KR20217010677, KR20227015470","EP2015/061736, 15727920, 1020157020940, 2015800014350, 2016524850, 2015265954, 2950021, 15309381, 2017088293, 201710794457, 1020187007061, 18110219, 16892763, 1020217010677, 1020227015470",15,EP,1,3,N,A61F   2,Instruments,Medical technology,1,3,  ,NOVAHEP AB,65306717,980976,COMPANY,1,0,Applicant
53373417,WO2015061736W ,WO,"AU, CA, CN, EP, HK, JP, KR, US, WO",US,2015,"WO2015EP61736, EP20150727920, KR20157020940, CN20158001435, JP20160524850, AU20150265954, CA20152950021, US201515309381, JP20170088293, CN201710794457, KR20187007061, HK20180110219, US202016892763, KR20217010677, KR20227015470","EP2015/061736, 15727920, 1020157020940, 2015800014350, 2016524850, 2015265954, 2950021, 15309381, 2017088293, 201710794457, 1020187007061, 18110219, 16892763, 1020217010677, 1020227015470",15,EP,1,3,N,A61F   2,Instruments,Medical technology,1,3,  ,NOVAHEP AB,61863008,980976,COMPANY,1,0,Applicant
53373417,WO2015061736W ,WO,"AU, CA, CN, EP, HK, JP, KR, US, WO",US,2015,"WO2015EP61736, EP20150727920, KR20157020940, CN20158001435, JP20160524850, AU20150265954, CA20152950021, US201515309381, JP20170088293, CN201710794457, KR20187007061, HK20180110219, US202016892763, KR20217010677, KR20227015470","EP2015/061736, 15727920, 1020157020940, 2015800014350, 2016524850, 2015265954, 2950021, 15309381, 2017088293, 201710794457, 1020187007061, 18110219, 16892763, 1020217010677, 1020227015470",15,EP,1,3,N,A61F   2,Instruments,Medical technology,1,3,SE,SUMITRAN HOLGERSSON SUCHITRA,65496511,23147761,,0,1,Inventor
53373417,WO2015061736W ,WO,"AU, CA, CN, EP, HK, JP, KR, US, WO",US,2015,"WO2015EP61736, EP20150727920, KR20157020940, CN20158001435, JP20160524850, AU20150265954, CA20152950021, US201515309381, JP20170088293, CN201710794457, KR20187007061, HK20180110219, US202016892763, KR20217010677, KR20227015470","EP2015/061736, 15727920, 1020157020940, 2015800014350, 2016524850, 2015265954, 2950021, 15309381, 2017088293, 201710794457, 1020187007061, 18110219, 16892763, 1020217010677, 1020227015470",15,EP,1,3,N,A61F   2,Instruments,Medical technology,1,3,NO,ROSALES ANTONIO,68787588,3691633,,0,2,Inventor
53373417,WO2015061736W ,WO,"AU, CA, CN, EP, HK, JP, KR, US, WO",US,2015,"WO2015EP61736, EP20150727920, KR20157020940, CN20158001435, JP20160524850, AU20150265954, CA20152950021, US201515309381, JP20170088293, CN201710794457, KR20187007061, HK20180110219, US202016892763, KR20217010677, KR20227015470","EP2015/061736, 15727920, 1020157020940, 2015800014350, 2016524850, 2015265954, 2950021, 15309381, 2017088293, 201710794457, 1020187007061, 18110219, 16892763, 1020217010677, 1020227015470",15,EP,1,3,N,A61F   2,Instruments,Medical technology,1,3,SE,VeriGraft AB,72387937,25527834,COMPANY,1,0,Applicant
53373417,WO2015061736W ,WO,"AU, CA, CN, EP, HK, JP, KR, US, WO",US,2015,"WO2015EP61736, EP20150727920, KR20157020940, CN20158001435, JP20160524850, AU20150265954, CA20152950021, US201515309381, JP20170088293, CN201710794457, KR20187007061, HK20180110219, US202016892763, KR20217010677, KR20227015470","EP2015/061736, 15727920, 1020157020940, 2015800014350, 2016524850, 2015265954, 2950021, 15309381, 2017088293, 201710794457, 1020187007061, 18110219, 16892763, 1020217010677, 1020227015470",15,EP,1,3,N,A61F   2,Instruments,Medical technology,1,3,NO,HISDAL JONNY,67945895,23154904,,0,3,Inventor
53373417,WO2015061736W ,WO,"AU, CA, CN, EP, HK, JP, KR, US, WO",US,2015,"WO2015EP61736, EP20150727920, KR20157020940, CN20158001435, JP20160524850, AU20150265954, CA20152950021, US201515309381, JP20170088293, CN201710794457, KR20187007061, HK20180110219, US202016892763, KR20217010677, KR20227015470","EP2015/061736, 15727920, 1020157020940, 2015800014350, 2016524850, 2015265954, 2950021, 15309381, 2017088293, 201710794457, 1020187007061, 18110219, 16892763, 1020217010677, 1020227015470",15,EP,1,3,N,A61F   2,Instruments,Medical technology,2,6,  ,è«¾ç“¦èµ«æ™®æœ‰é™å…¬å¸,76352641,34205387,COMPANY,2,0,Applicant
53373417,WO2015061736W ,WO,"AU, CA, CN, EP, HK, JP, KR, US, WO",US,2015,"WO2015EP61736, EP20150727920, KR20157020940, CN20158001435, JP20160524850, AU20150265954, CA20152950021, US201515309381, JP20170088293, CN201710794457, KR20187007061, HK20180110219, US202016892763, KR20217010677, KR20227015470","EP2015/061736, 15727920, 1020157020940, 2015800014350, 2016524850, 2015265954, 2950021, 15309381, 2017088293, 201710794457, 1020187007061, 18110219, 16892763, 1020217010677, 1020227015470",15,EP,1,3,N,A61F   2,Instruments,Medical technology,2,6,  ,"ROSALES, Antonio",76709896,3691633,,0,2,Inventor
57749889,WO2016080109W ,WO,"NO, US, WO",US,2016,"WO2016EP80109, US201615371394, NO20180000876, US202016814035","EP2016/080109, 15371394, 20180876, 16814035",4,EP,1,1,N,C09K   8,Chemistry,Basic materials chemistry,1,1,NO,"Grinrod, Anders",47279423,21785598,,0,1,Inventor
57749889,WO2016080109W ,WO,"NO, US, WO",US,2016,"WO2016EP80109, US201615371394, NO20180000876, US202016814035","EP2016/080109, 15371394, 20180876, 16814035",4,EP,1,1,N,C09K   8,Chemistry,Basic materials chemistry,1,1,NO,SCHLUMBERGER NORGE AS,54691633,1846683,COMPANY,1,0,Applicant
57749889,WO2016080109W ,WO,"NO, US, WO",US,2016,"WO2016EP80109, US201615371394, NO20180000876, US202016814035","EP2016/080109, 15371394, 20180876, 16814035",4,EP,1,1,N,C09K   8,Chemistry,Basic materials chemistry,1,1,NO,SCHLUMBERGER NORGE AS,33818604,1846683,COMPANY,1,0,Applicant
57749889,WO2016080109W ,WO,"NO, US, WO",US,2016,"WO2016EP80109, US201615371394, NO20180000876, US202016814035","EP2016/080109, 15371394, 20180876, 16814035",4,EP,1,1,N,C09K   8,Chemistry,Basic materials chemistry,2,1,US,Schlumberger Technology Corporation,5212098,62488,COMPANY,2,0,Applicant
57749889,WO2016080109W ,WO,"NO, US, WO",US,2016,"WO2016EP80109, US201615371394, NO20180000876, US202016814035","EP2016/080109, 15371394, 20180876, 16814035",4,EP,1,1,N,C09K   8,Chemistry,Basic materials chemistry,1,1,NO,"GRINROD, ANDERS",40613441,1896379,INDIVIDUAL,0,1,Inventor
57749889,WO2016080109W ,WO,"NO, US, WO",US,2016,"WO2016EP80109, US201615371394, NO20180000876, US202016814035","EP2016/080109, 15371394, 20180876, 16814035",4,EP,1,1,N,C09K   8,Chemistry,Basic materials chemistry,2,1,NO,SCHLUMBERGER NORGE AS,11802086,1846683,COMPANY,1,0,Applicant
57749889,WO2016080109W ,WO,"NO, US, WO",US,2016,"WO2016EP80109, US201615371394, NO20180000876, US202016814035","EP2016/080109, 15371394, 20180876, 16814035",4,EP,1,1,N,C09K   8,Chemistry,Basic materials chemistry,1,1,NO,"GrinrÃ¸d, Anders",57630651,25473406,,0,1,Inventor
57749889,WO2016080109W ,WO,"NO, US, WO",US,2016,"WO2016EP80109, US201615371394, NO20180000876, US202016814035","EP2016/080109, 15371394, 20180876, 16814035",4,EP,1,1,N,C09K   8,Chemistry,Basic materials chemistry,2,1,NO,"Grinrod, Anders",74680451,1896379,,0,1,Inventor
59078144,WO2017050128W ,WO,"CA, DK, GB, NO, US, WO",NO,2017,"WO2017NO50128, WO2017NO50129, NO20170000850, NO20170000851, CA20173025387, CA20173025303, GB20180019899, GB20180019890, US201716301362, DK2018PA70790, DK2018PA70821, US201716303908, US202017130350, US202117176640","NO2017/050128, NO2017/050129, 20170850, 20170851, 3025387, 3025303, GB1819899, GB1819890, 16301362, PA201870790, PA201870821, 16303908, 17130350, 17176640",14,NO,1,1,N,E21B  23,Other fields,Civil engineering,1,1,NO,TCO AS,12527013,245674,COMPANY,1,0,Applicant
59078144,WO2017050128W ,WO,"CA, DK, GB, NO, US, WO",NO,2017,"WO2017NO50128, WO2017NO50129, NO20170000850, NO20170000851, CA20173025387, CA20173025303, GB20180019899, GB20180019890, US201716301362, DK2018PA70790, DK2018PA70821, US201716303908, US202017130350, US202117176640","NO2017/050128, NO2017/050129, 20170850, 20170851, 3025387, 3025303, GB1819899, GB1819890, 16301362, PA201870790, PA201870821, 16303908, 17130350, 17176640",14,NO,1,1,N,E21B  23,Other fields,Civil engineering,1,2,NO,TCO AS,12527013,245674,COMPANY,1,0,Applicant
59078144,WO2017050128W ,WO,"CA, DK, GB, NO, US, WO",NO,2017,"WO2017NO50128, WO2017NO50129, NO20170000850, NO20170000851, CA20173025387, CA20173025303, GB20180019899, GB20180019890, US201716301362, DK2018PA70790, DK2018PA70821, US201716303908, US202017130350, US202117176640","NO2017/050128, NO2017/050129, 20170850, 20170851, 3025387, 3025303, GB1819899, GB1819890, 16301362, PA201870790, PA201870821, 16303908, 17130350, 17176640",14,NO,1,1,N,E21B  23,Other fields,Civil engineering,1,2,NO,"TVERANGER, JAN TORE",48616141,22494568,,0,1,Inventor
59078144,WO2017050128W ,WO,"CA, DK, GB, NO, US, WO",NO,2017,"WO2017NO50128, WO2017NO50129, NO20170000850, NO20170000851, CA20173025387, CA20173025303, GB20180019899, GB20180019890, US201716301362, DK2018PA70790, DK2018PA70821, US201716303908, US202017130350, US202117176640","NO2017/050128, NO2017/050129, 20170850, 20170851, 3025387, 3025303, GB1819899, GB1819890, 16301362, PA201870790, PA201870821, 16303908, 17130350, 17176640",14,NO,1,1,N,E21B  23,Other fields,Civil engineering,1,1,NO,"TVERANGER, JAN TORE",48616141,22494568,,0,1,Inventor
